EUPONT_ID;BNO_ID
99294;33569
99294;33570
99294;33572
99294;33624
99294;33625
99294;34197
99294;34202
99294;34474
99294;34483
99294;34486
99294;34491
99294;34506
99294;34510
99294;34511
99294;34530
99294;34549
99294;34556
99294;34561
99294;34563
99294;38092
99294;38109
99294;38114
99294;38122
99294;38127
99294;38140
99294;38142
99294;38146
99294;38152
99294;38168
99294;38192
99294;39055
99294;40970
99294;40972
99294;40990
99294;40992
99294;40996
99294;41002
99294;41003
99294;41009
99294;41010
99294;41013
99294;41023
99294;41028
99294;41858
99294;41870
99294;41896
99294;41904
99294;41914
99294;41918
99294;42799
99294;42804
99294;42810
99294;42832
99294;42836
99294;42841
99294;42847
99294;42849
99294;42851
99294;42862
99294;42866
99294;43670
99294;43671
99294;43687
99294;43698
99294;43708
99294;43713
99294;43729
99294;43738
99294;43739
99294;43751
99294;53578
99427;39747
99427;41088
99427;41104
99427;41106
99428;39748
99428;39749
99428;41079
99428;41090
99428;41096
99429;41083
99429;41090
99429;41092
99429;41095
99429;41101
99431;40412
99431;40417
99431;40424
99432;40405
99432;40413
99432;40422
99432;40423
99432;40424
99432;40425
99434;34187
99435;38613
99435;53766
99436;34206
99436;40961
99436;40971
99436;40973
99436;40974
99436;40983
99436;40984
99436;40998
99436;40999
99436;41001
99436;41015
99436;41018
99436;41029
99436;41030
99436;41037
99436;41857
99436;41871
99436;41877
99436;41882
99436;41887
99436;41889
99436;41892
99436;41910
99436;41913
99436;41918
99436;41931
99436;41934
99436;41938
99436;41940
99436;42797
99436;42808
99436;42817
99436;42857
99436;42869
99436;42872
99436;43672
99436;43674
99436;43676
99436;43690
99436;43694
99436;43699
99436;43703
99437;42005
99443;43046
99443;43055
99443;43060
99444;43043
99444;43052
99444;43054
99444;43058
99447;33969
99448;41290
99448;41291
99451;41437
99455;43757
99458;41089
99460;41090
99461;41078
99461;41086
99461;41091
99461;41104
99467;33917
99467;33918
99467;33930
99467;43949
99473;43308
99478;87573
99478;87587
99481;38415
99481;43909
99483;41981
99483;43113
99489;41082
99495;39329
99496;43931
99497;43931
99502;42181
99502;42880
99502;42894
99502;42898
99502;42903
99502;42915
99502;42925
99502;42931
99502;42935
99502;42941
99502;42943
99502;42951
99502;42961
99503;42064
99503;42912
99503;42920
99503;42922
99503;42931
99503;42934
99503;42936
99504;42891
99504;42895
99504;42913
99504;42919
99504;42921
99504;42924
99504;42925
99504;42926
99504;42933
99504;42934
99504;42939
99504;42949
99504;42951
99505;42894
99506;42881
99506;42886
99506;42887
99506;42896
99507;42891
99507;42893
99509;32700
99509;44000
99509;32607
99509;32609
99509;32615
99509;32616
99509;32620
99509;32635
99509;32638
99509;32642
99509;32646
99509;32654
99509;32666
99509;32681
99509;32699
99509;32705
99509;32707
99509;32732
99509;32733
99509;32741
99509;43829
99509;43850
99509;43851
99509;43853
99509;43855
99509;43858
99509;43864
99509;43868
99509;43872
99509;43874
99509;43877
99509;43887
99509;43914
99509;43921
99509;43925
99509;43933
99509;43934
99509;43935
99509;43939
99509;43943
99509;43947
99509;43951
99509;43958
99509;43965
99509;43966
99509;43969
99509;43982
99509;43984
99509;44006
99509;87571
99510;41375
99510;41399
99510;41402
99511;43093
99511;53737
99511;53738
99514;36516
99514;39496
99514;41529
99515;41177
99516;41518
99516;43231
99516;43232
99516;43238
99516;43239
99516;43244
99516;43253
99523;43318
99523;43320
99523;43325
99523;43360
99526;41096
99527;33919
99851;72419
99852;39039
99853;43709
99853;43711
99853;43715
99853;43716
99853;43717
99853;43719
99853;43723
99853;43727
99853;43739
99853;43752
99853;43754
99901;36991
99903;43255
99906;33318
99906;33319
99906;33321
99906;34047
99906;41156
99906;87587
99910;43709
99910;43710
99910;43715
99910;43716
99910;43717
99910;43748
99910;43753
99913;40237
99919;36823
100962;34523
100962;34524
100962;34528
100967;38161
100970;38155
100970;38158
100970;38162
100970;38173
100973;33922
100973;33929
100973;54110
100974;32600
100974;33600
100974;32524
100974;32534
100974;32561
100974;32577
100974;32602
100974;33535
100974;33544
100974;33558
100974;33568
100974;33579
100974;33583
100974;33599
100974;33608
100974;33618
100974;33619
100974;33622
100974;34466
100974;34469
100974;34494
100974;34495
100974;34498
100974;34499
100974;34504
100974;34506
100974;34507
100974;34514
100974;34516
100974;34524
100974;34546
100974;34549
100974;34564
100974;38095
100974;38103
100974;38110
100974;38135
100974;38140
100974;38166
100974;38173
100974;38176
100974;38185
100974;39048
100974;39050
100974;39053
100974;39055
100974;40957
100974;40958
100974;40968
100974;40969
100974;40970
100974;40973
100974;40978
100974;40994
100974;41010
100974;41014
100974;41016
100974;41024
100974;41027
100974;41030
100974;41038
100974;41220
100974;41863
100974;41868
100974;41871
100974;41891
100974;41897
100974;41903
100974;41909
100974;41918
100974;41919
100974;41923
100974;41924
100974;42799
100974;42825
100974;42838
100974;42862
100974;42866
100974;43671
100974;43672
100974;43673
100974;43674
100974;43680
100974;43689
100974;43695
100974;43717
100974;43718
100974;43726
98799;38189
98799;39051
98799;39055
98799;40130
98799;40956
98799;40965
98799;40967
98799;40969
98799;40972
98799;40976
98799;40978
98799;41008
98799;41012
98799;41024
98799;41026
98799;41032
98799;41035
98799;41040
98799;41862
98799;41864
98799;41867
98799;41882
98799;41889
98799;41891
98799;41899
98799;41915
98799;41917
98799;41924
98799;41925
98799;41928
98799;41937
98799;42811
98799;42816
98799;42823
98799;42831
98799;42840
98799;42841
98799;42848
98799;42851
98799;42855
98799;42862
98799;43672
98799;43675
98799;43677
98799;43679
98799;43685
98799;43711
98799;43729
98799;43735
98799;43737
98799;53577
98799;53579
98803;34484
98811;32592
98820;43700
98820;32522
98820;32531
98820;32533
98820;32535
98820;32537
98820;32542
98820;32546
98820;32554
98820;32558
98820;32559
98820;32567
98820;32574
98820;32579
98820;32598
98820;32601
98820;32604
98820;33532
98820;33533
98820;33538
98820;33546
98820;33562
98820;33606
98820;34479
98820;34491
98820;34492
98820;34510
98820;34519
98820;34524
98820;34527
98820;34533
98820;38107
98820;38117
98820;38125
98820;38130
98820;38131
98820;38135
98820;38138
98820;38139
98820;38140
98820;38147
98820;38181
98820;38186
98820;38189
98820;38191
98820;38193
98820;39047
98820;39048
98820;39055
98820;40130
98820;40956
98820;40957
98820;40966
98820;40967
98820;40969
98820;40974
98820;40979
98820;41010
98820;41012
98820;41019
98820;41020
98820;41034
98820;41037
98820;41855
98820;41860
98820;41868
98820;41873
98820;41875
98820;41878
98820;41883
98820;41887
98820;41889
98820;41904
98820;41909
98820;41911
98820;41918
98820;41921
98820;41922
98820;41923
98820;42794
98820;42802
98820;42809
98820;42814
98820;42815
98820;42818
98820;42819
98820;42824
98820;42827
98820;42831
98820;42839
98820;42841
98820;42844
98820;42852
98820;42854
98820;42864
98820;42874
98820;42875
98820;43671
98820;43691
98820;43695
98820;43702
98820;43712
98820;43714
98820;43719
98820;43723
98820;43732
98820;43752
98832;42888
98833;42888
98841;41154
98876;41142
98886;37839
98909;36027
98933;87573
98933;87589
98933;87590
98943;41100
98943;41089
98943;41092
98943;41093
98973;33673
98973;42272
98973;43268
99292;38100
99292;32513
99292;32514
99292;32515
99292;32536
99292;32542
99292;32561
99292;32564
99292;32568
99292;32576
99292;32579
99292;32588
99000;38503
98797;41000
98797;32515
98797;32518
98797;32524
98797;32532
98797;32534
98797;32544
98797;32548
98797;32553
98797;32558
98797;32568
98797;32581
98797;32587
98797;32592
98797;33530
98797;33535
98797;33538
98797;33552
98797;33556
98797;33563
98797;33584
98797;33586
98797;33591
98797;33596
98797;33610
98797;33611
98797;33615
98797;33628
98797;34467
98797;34470
98797;34482
98797;34490
98797;34495
98797;34525
98797;34529
98797;34536
98797;34549
98797;34553
98797;38093
98797;38099
98797;38101
98797;38102
98797;38106
98797;38107
98797;38111
98797;38119
98797;38133
98797;38135
98797;38164
98797;38165
98797;38175
98797;38178
98797;38185
98797;40962
98797;40979
98797;40983
98797;40990
98797;41015
98797;41017
98797;41026
98797;41031
98797;41039
98797;41041
98797;41855
98797;41860
98797;33614
98797;33616
98797;33620
98797;33622
98797;34469
98797;34476
98797;34484
98797;34486
98797;34488
98797;34511
98797;34514
98797;34519
98797;34524
98797;34527
98797;34538
98797;34547
98797;34551
98797;34552
98797;34555
98797;34558
98797;34559
98797;34560
98797;34564
98797;34567
98797;38091
98797;38103
98797;38114
98797;38122
98797;38131
98797;38136
98797;38138
98797;38139
98797;38144
98797;38147
98797;38148
98797;38151
98797;38159
98797;38162
98797;38169
98797;38172
98797;38179
98797;38181
98797;38193
98797;39048
98797;39049
98797;39051
98797;40957
98797;40961
98797;40966
98797;40974
98797;40986
98797;40989
98797;40995
98797;41016
98797;41020
98797;41022
98797;41024
98797;41028
98797;41867
98797;41869
98797;41891
98797;41899
98797;41902
98797;41909
98797;41913
98797;41914
98797;41925
98797;41929
98797;41932
98797;42794
98797;42801
98797;42842
98797;42843
98797;42862
98797;43669
98797;43677
98797;43684
98797;43685
98797;43686
98797;43699
98797;43710
98797;43722
98797;43737
98797;43739
98797;43744
98797;43756
98797;43762
98797;53577
98798;33600
98798;32509
98798;32519
98798;32527
98798;32528
98798;32537
98798;32547
98798;32551
98798;32562
98798;32567
98798;32569
98798;33538
98798;33544
98798;33550
98798;33562
98798;33570
98798;33571
98798;33578
98798;33597
98798;33609
98798;33610
98798;33623
98798;33628
98798;34467
98798;34469
98798;34470
98798;34472
98798;34485
98798;34492
98798;34496
98798;34506
98798;34515
98798;34519
98798;34525
98798;34532
98798;34540
98798;34541
98798;34543
98798;34552
98798;34554
98798;34561
98798;34564
98798;38091
98798;38095
98798;38113
98798;38114
98798;38120
98798;38130
98798;38140
98798;38141
98798;38143
98798;38145
98798;38185
98798;39047
98798;40131
98798;40956
98798;40972
98798;40977
98798;40983
98798;40992
98798;40999
98798;41001
98798;41021
98798;41036
98798;41040
98798;41859
98798;41860
98798;41864
98798;41885
98798;41897
98798;41899
98798;41906
98798;41908
98798;41909
98798;41927
98798;41929
98798;42798
98798;42807
98798;42813
98798;42825
98798;42826
98798;42835
98798;42837
98798;42843
98798;42849
98798;42852
98798;42856
98798;42863
98798;42864
98798;42871
98798;42874
98798;43679
98798;43684
98798;43687
98798;43689
98798;43712
98798;43731
98798;43743
98799;32600
98799;41000
98799;32519
98799;32531
98799;32543
98799;32546
98799;32554
98799;32560
98799;32562
98799;32587
98799;32603
98799;33539
98799;33542
98799;33546
98799;33555
98799;33558
98799;33576
98799;33577
98799;33593
98799;33596
98799;33622
98799;33624
98799;33625
98799;33628
98799;33629
98799;34474
98799;34482
98799;34494
98799;34534
98799;34537
98799;34542
98799;34546
98799;34551
98799;34560
98799;34563
98799;34564
98799;38135
98799;38136
98799;38143
98799;38145
98799;38153
98799;38162
98799;38175
98799;38180
98799;38188
98799;39056
98799;39058
98799;40961
98799;40984
98799;40985
98799;41004
98799;41027
98799;41037
98799;41855
98799;41856
98799;41868
98799;41885
98799;41908
98799;41909
98799;41923
98799;41927
98799;41930
98799;41935
98799;42801
98799;42818
98799;42837
98799;42842
98799;42856
98799;42868
98799;42875
98799;42876
98799;43671
98799;43693
98799;43694
98799;43703
98799;43705
98799;43715
98799;43722
98799;43732
98799;43733
98799;43748
98799;43753
98799;43755
98799;43757
98803;38103
98803;38105
98808;34484
98809;34484
98815;34484
98820;34500
98820;41000
98820;32508
98820;32510
98820;32511
98820;32540
98820;32549
98820;32551
98820;32552
98820;32564
98820;32565
98820;32566
98820;32580
98820;32583
98820;32588
98820;32591
98820;32596
98820;33535
98820;33559
98820;33573
98820;33582
98820;33595
98820;33596
98820;33599
98820;33607
98820;33610
98820;33613
98820;33622
98820;34468
98820;34476
98820;34485
98820;34487
98820;34493
98820;34495
98820;34496
98820;34509
98820;34513
98820;34516
98820;34525
98820;34528
98820;34542
98820;34549
98820;34551
98820;34558
98820;38098
98820;38101
98820;38103
98820;38104
98820;38110
98820;38134
98820;38143
98820;38164
98820;38177
98820;38185
98820;38187
98820;39056
98820;40964
98820;40983
98820;40996
98820;41009
98820;41011
98820;41022
98820;41035
98820;41891
98820;41901
98820;41916
98820;41920
98820;41924
98820;41933
98820;41935
98820;42799
98820;42811
98820;42822
98820;42828
98820;42833
98820;42836
98820;42837
98820;42851
98820;42853
98820;42857
98820;42866
98820;42873
98820;43681
98820;43683
98820;43684
98820;43703
98820;43707
98820;43709
98820;43728
98820;43731
98820;43738
98820;43749
98820;43758
98820;53579
98832;42897
98896;32587
98909;36019
98909;37445
98933;87570
98939;43784
98943;41078
98943;41084
98943;41095
98943;41096
98943;41099
98943;41106
98973;43093
98973;43101
98980;36516
99284;32585
99284;32589
99292;43700
99292;32516
99292;32518
99292;32547
99292;32548
99292;32550
99292;32558
99292;32590
99292;32593
99292;32595
99292;32599
99292;33530
99292;33557
99292;33560
99292;33580
99292;33581
99292;33582
99292;33595
99292;33604
99292;33616
99292;33618
99292;33622
99292;33627
99292;34472
99292;34498
99292;34506
99292;34508
99292;34516
99292;34525
99292;34526
99292;34527
99292;34537
99292;34550
99292;34551
99292;34560
99292;34567
99292;38112
99292;38121
99292;38132
99292;38133
99292;38135
99292;38147
99292;38192
99292;39051
99292;40130
99292;40965
99292;40978
99292;40983
99292;40986
99292;40993
99292;40996
99292;41006
99292;41015
99292;41016
99292;41027
99292;41028
99292;41033
99292;41856
99292;41860
99292;41863
99292;41870
99292;41875
99292;41878
99292;41883
99292;41895
99292;41899
99292;41904
99292;41910
99292;41916
99292;41918
99292;41919
99292;41921
99292;41925
99292;41926
99292;41933
99292;42805
99292;42807
99292;42809
99292;42816
99292;42821
99292;42823
99292;42844
99292;42861
99292;43673
99292;43675
99292;43678
99292;43683
99292;43686
99292;43694
99292;43702
99292;43710
99292;43712
99292;43718
99292;43722
99292;43723
99292;43727
99292;43730
99292;43731
99292;43754
99293;41000
99293;32511
99293;32515
99293;32522
99293;32526
99293;32538
99293;32539
99293;32543
99293;32544
99293;32550
99293;32552
99293;32553
99293;32564
99293;32595
99293;32604
99293;33533
99293;33552
99293;33559
99293;33572
99293;33573
99293;33574
99293;33593
99293;33597
99293;33599
99293;33604
99293;33607
99293;33623
99293;33624
99293;33626
99293;34474
99293;34481
99293;34484
99293;34497
99293;34501
99293;34505
99293;34509
99293;34533
99293;34564
99293;34566
99293;38095
99293;38098
99293;38099
99293;38108
99293;38128
99293;38135
99293;38149
99293;38157
99293;38159
99293;38175
99293;38185
99293;39052
99293;39057
99293;40958
99293;40962
99293;40963
99293;40970
99293;40985
99293;40994
99293;41004
99293;41012
99293;41018
99293;41024
99293;41025
99293;41031
99293;41032
99293;41876
99293;41881
99293;41928
99293;42801
99293;42805
99293;42814
99293;42831
99293;42839
99293;42840
99293;42843
99293;42847
99293;42853
99293;42868
99293;42874
99293;43671
99293;43677
99293;43684
99293;43686
99293;43693
99293;43699
99293;43702
99293;43711
99293;43725
99293;43733
99293;43747
99293;43750
99293;43756
99293;53577
99294;32515
99294;32530
99294;32531
99294;32538
99294;32544
99294;32557
99294;32567
99294;32595
99294;33539
99294;33559
99294;33566
99294;33574
99294;33575
99294;33581
99294;33586
99294;33587
99294;33593
99294;33596
99294;33605
99294;33612
99294;33614
99294;33617
99294;33622
99294;34203
99294;34466
99294;34471
99294;34472
99294;34480
99294;34481
99294;34504
99294;34505
99294;34514
99294;34522
99294;34523
99294;34528
99294;34529
99294;34531
99294;34538
99294;34543
99294;34545
99294;34553
99294;34555
99294;38097
99294;38106
99294;38111
99294;38115
99294;38120
99294;38121
99294;38128
99294;38133
99294;38134
99294;38149
99294;38154
99294;38167
99294;38170
99294;38172
99294;38173
99294;38181
99294;38185
99294;38187
99294;39046
99294;39049
99294;40130
99294;40956
99294;40967
99294;40973
99294;40975
99294;40977
99294;40979
99294;40980
99294;40989
99294;40994
99294;40998
99294;41006
99294;41008
99294;41020
99294;41027
99294;41034
99294;41036
99294;41868
99294;41879
99294;41886
99294;41890
99294;41894
99294;41921
99294;41923
99294;41932
99294;42794
99294;42805
99294;42807
99294;42814
99294;42815
99294;42824
99294;42831
99294;42855
99294;42863
99294;42868
99294;43678
99294;43695
99294;43699
99294;43704
99294;43706
99294;43718
99294;43719
99294;43730
99294;43756
99294;43757
99427;39746
99427;41080
99427;41082
99428;41082
99428;41085
99428;41089
99428;41091
99428;41093
99429;41100
99430;32650
99431;40410
99432;40412
99432;40421
99434;38611
99434;41148
99435;34188
99435;38615
99436;40992
99436;40993
99436;40994
99436;41006
99436;41014
99436;41019
99436;41020
99436;41031
99436;41033
99436;41039
99436;41856
99436;41864
99436;41881
99436;41885
99436;41894
99436;41896
99436;41898
99436;41902
99436;41912
99436;41919
99436;41923
99436;41927
99436;41928
99436;41933
99436;41936
99436;42802
99436;42804
99436;42809
99436;42824
99436;42829
99436;42832
99436;42843
99436;42845
99436;42846
99436;42866
99436;42874
99436;43678
99436;43683
99436;43691
99436;43692
99437;42004
99440;42893
99442;42062
99443;43041
99443;43054
99443;43061
99444;43046
99444;43047
99444;43056
99444;43059
99444;43061
99444;43063
99444;43064
99446;33963
99446;33965
99446;33971
99447;33964
99448;41295
99448;41296
99448;41306
99452;41948
99455;43759
99458;41097
99459;41089
99459;41093
99460;41094
99460;41095
99461;41081
99461;41082
99461;41085
99461;41092
99461;41095
99465;41088
99465;41097
99467;33920
99467;38368
99467;38449
99467;54110
99471;33504
99471;33507
99472;43157
99473;43164
99478;34049
99483;41979
99483;43112
99484;38314
99488;41973
99489;32624
99502;42064
99502;42891
99502;42907
99502;42913
99502;42919
99502;42934
99502;42936
99502;42967
99503;42895
99503;42897
99503;42899
99503;42901
99503;42904
99503;42908
99503;42911
99503;42914
99503;42924
99503;42933
99503;42937
99503;42946
99503;42949
99503;42950
99503;42959
99503;42963
99503;42967
99504;42064
99504;42920
99504;42935
99504;42948
99504;42955
99504;42959
99504;42963
99505;42883
99506;42900
99506;42891
99507;42888
99507;42897
99507;42899
99509;43900
99509;32628
99509;32629
99509;32633
99509;32648
99509;32657
99509;32660
99509;32706
99509;32709
99509;32716
99509;32721
99509;32736
99509;32738
99509;43830
99509;43838
99509;43856
99509;43857
99509;43876
99509;43904
99509;43905
99509;43915
99509;43941
99509;43944
99509;43945
99509;43954
99509;43961
99509;43974
99509;43994
99509;43996
99509;44008
99509;44010
99509;87576
99510;41400
99511;43083
99511;43087
99511;43101
99514;33401
99515;41178
99516;41367
99516;41492
99516;42474
99516;43084
99516;43101
99516;43230
99516;43246
99516;43250
99519;34062
99523;43321
99523;43343
99525;42003
99526;41083
99852;37765
99852;37770
99853;43713
99853;43721
99853;43725
99853;43726
99853;43728
99853;43732
99853;43747
99853;43756
99899;40372
99904;38218
99906;33322
99906;39284
99906;41152
99906;41153
99910;43708
99910;43718
99910;43720
99910;43730
99910;43733
99910;43742
99910;43747
99910;43756
99910;43759
99919;39042
99919;39809
99919;39812
99919;39815
99920;41945
100962;34525
100963;39577
100963;39582
100967;38160
100970;38152
100970;38168
100970;38171
100970;72420
100973;33923
100974;43700
100974;32511
100974;32518
100974;32519
100974;32520
100974;32528
100974;32536
100974;32552
100974;32554
100974;32558
100974;32568
100974;32580
100974;32590
100974;32594
100974;32598
100974;33533
100974;33536
100974;33538
100974;33539
100974;33545
100974;33553
100974;33554
100974;33555
100974;33556
100974;33559
100974;33567
100974;33572
100974;33581
100974;33588
100974;33596
100974;33602
100974;33603
100974;33611
100974;33624
100974;33625
100974;34475
100974;34480
100974;34482
100974;34483
100974;34484
100974;34493
100974;34501
100974;34512
100974;34519
100974;34521
100974;34526
100974;34533
100974;34534
100974;34539
100974;34565
100974;34568
100974;34570
100974;38093
100974;38097
100974;38101
100974;38108
100974;38139
100974;38142
100974;38150
100974;38169
100974;38170
100974;38192
100974;39056
100974;40956
100974;40960
100974;40974
100974;40985
100974;40987
100974;40990
100974;41011
100974;41018
100974;41857
100974;41869
100974;41882
100974;41899
100974;41914
100974;41915
100974;41925
100974;41926
100974;41929
100974;41937
100974;41940
100974;41944
100974;42796
100974;42805
100974;42806
100974;42815
100974;42823
100974;42833
100974;42835
100974;42854
100974;42873
100974;43677
100974;43678
100974;43679
100974;43690
100974;43696
100974;43703
100974;43709
100974;43710
100974;43711
100974;43712
100974;43713
100974;43719
100974;43724
100974;43731
100974;43734
100974;43743
100974;43746
100974;43753
100974;43754
100974;43756
100974;43758
100975;34200
100975;41000
100975;42800
100975;32517
100975;32518
100975;32521
100975;32531
100975;32534
100975;32546
100975;32549
100975;32554
100975;32556
100975;32558
100975;32580
100975;32583
100975;32584
100975;32592
100975;32595
100975;32602
100975;33543
100975;33547
100975;33552
100975;33573
100975;33590
100975;33591
100975;33598
100975;33609
100975;33613
100975;33621
100975;33628
100975;34477
100975;34484
100975;34485
100975;34487
100975;34498
100975;34516
100975;34519
100975;34528
100975;34536
100975;34550
100975;34559
100975;34560
100975;38092
100975;38105
100975;38113
100975;38126
100975;38129
100975;38133
100975;38155
100975;38175
100975;38181
100975;38182
100975;38187
100975;39050
100975;40961
100975;40962
100975;40964
100975;40976
100975;40978
100975;40979
100975;40983
100975;40984
100975;40996
100975;41015
100975;41018
100975;41027
100975;41222
100975;41858
100975;41869
100975;41879
100975;41902
100975;41911
100975;41916
100975;41918
100975;41926
100975;41932
100975;42804
100975;42806
100975;42828
100975;42831
100975;42837
100975;42846
100975;42858
100975;42868
100975;42871
100975;42874
100975;43673
100975;43680
100975;43683
100975;43694
100975;43701
100975;43711
100975;43745
100976;39219
101394;78514
101398;36515
101919;40645
101919;40651
101919;42256
101919;42259
101919;42270
101919;43082
101919;43095
101920;40649
101920;42256
101920;42261
101920;42265
101920;42267
101920;42271
101920;43082
101920;43098
103057;41900
103057;32510
103057;32511
103057;32530
103057;32547
103057;32551
103057;32553
103057;32556
103057;32566
103057;32573
103057;32578
103057;32584
103057;32598
103057;32606
103057;33530
103057;33533
103057;33556
103057;33560
103057;33562
103057;33581
103057;33590
103057;33592
103057;33604
103057;33605
103057;33612
103057;33617
103057;33619
103057;33620
103057;33627
103057;34468
103057;34473
103057;34489
103057;34493
103057;34508
103057;34510
103057;34512
103057;34524
103057;34531
103057;34542
103057;34544
103057;34546
103057;34550
103057;34554
103057;38103
103057;38110
103057;38121
103057;38126
103057;38133
103057;38134
103057;38140
103057;38154
103057;38156
103057;38160
103057;38168
103057;38169
103057;38179
103057;38193
103057;39057
103057;39058
103057;39065
103057;39074
103057;39075
103057;39076
103057;39080
103057;39085
103057;39091
103057;39093
103057;39095
103057;39101
103057;39103
103057;39111
103057;39118
103057;39166
103057;39180
103057;39185
103057;39189
103057;39207
103057;39217
103057;39228
103057;39230
103057;39236
103057;39246
103057;39252
103057;39254
103057;39264
103057;39265
103057;39291
103057;39297
103057;40134
103057;40140
103057;40145
103057;40149
103057;40151
103057;40164
103057;40166
103057;40170
103057;40178
103057;40181
103057;40193
103057;40199
103057;40201
103057;40214
103057;40215
103057;40218
103057;40225
103057;40231
103057;40232
103057;40240
103057;40259
103057;40260
103057;40276
103057;40281
103057;40289
103057;40295
103057;40314
103057;40322
103057;40341
103057;40350
103057;40351
103057;40352
103057;40366
103057;40372
103057;40378
103057;40379
103057;40965
103057;41003
103057;41020
103057;41023
103057;41035
103057;41855
103057;41867
103057;41872
103057;41877
103057;41879
103057;41894
103057;41897
103057;41899
103057;41904
103057;41938
103057;41939
103057;42818
103057;42824
103057;42828
103057;42849
103057;42850
103057;42855
103057;42865
103057;42866
103057;42872
103057;42877
103057;43681
103057;43696
103057;43720
103057;43731
103057;43732
103057;43735
103057;43736
103057;43740
103057;43750
103057;43753
103057;43755
103057;98780
103059;41000
103059;32512
103059;32524
103059;32529
103059;32530
103059;32534
103059;32546
103059;32547
103059;32549
103059;32569
103059;32573
103059;32584
103059;32587
103059;32595
103059;33533
103059;33534
103059;33541
103059;33548
103059;33549
103059;33555
103059;33557
103059;33561
103059;33562
103059;33566
103059;33586
103059;33587
103059;33591
103059;33596
103059;33601
103059;33615
103059;33618
103059;33623
103059;33626
103059;34469
103059;34477
103059;34498
103059;34501
103059;34518
103059;34519
103059;34522
103059;34550
103059;38116
103059;38119
103059;38130
103059;38143
103059;38149
103059;38152
103059;38162
103059;38171
103059;38173
103059;38176
103059;38181
103059;38190
103059;39047
103059;39049
103059;39050
103059;39051
103059;39053
103059;40959
103059;40967
103059;40968
103059;40971
103059;40972
103059;40985
103059;40987
103059;40996
103059;40997
103059;41002
103059;41010
103059;41021
103059;41025
103059;41036
103059;41855
103059;41856
103059;41860
103059;41868
103059;41873
103059;41882
103059;41892
103059;41893
103059;41894
103059;41910
103059;41922
103059;41929
103059;41934
103059;41938
103059;42803
103059;42811
103059;42823
103059;42826
103059;42832
103059;42852
103059;42859
103059;42869
103059;42870
103059;43672
103059;43680
103059;43697
103059;43726
103059;43737
103059;43743
103059;43755
103059;43757
103060;34049
103060;87577
103061;34494
103065;42912
103066;41994
103066;41999
103067;41973
103069;38161
103071;40181
103077;42189
103077;42191
103077;42880
103078;42187
103078;42191
103078;42882
103081;43909
103083;33919
103083;38376
103083;43950
103083;43952
103087;53742
103087;53745
103087;54095
103087;54101
103087;54104
103091;33007
103092;33002
103092;33005
103092;78517
103093;53740
103093;53743
103093;78517
103094;32993
103094;32995
103094;32996
103094;32998
103094;53740
103095;32993
103096;32997
103096;32998
103096;33008
103097;53676
103098;87587
103103;32993
103103;32995
103152;36599
98795;34213
98797;32510
98797;32516
98797;32519
98797;32546
98797;32572
98797;32582
98797;32595
98797;32604
98797;32606
98797;33540
98797;33547
98797;33548
98797;33553
98797;33564
98797;33573
98797;33576
98797;33580
98797;33585
98797;33594
98797;33598
98797;33599
98797;33603
98797;33605
98797;33613
98797;33623
98797;34471
98797;34475
98797;34506
98797;34517
98797;34521
98797;34535
98797;34537
98797;34543
98797;34546
98797;34550
98797;34556
98797;34557
98797;34562
98797;38095
98797;38105
98797;38118
98797;38141
98797;38143
98797;38149
98797;38150
98797;38160
98797;38174
98797;38177
98797;38184
98797;38192
98797;39050
98797;39056
98797;40960
98797;40965
98797;41004
98797;41007
98797;41009
98797;41018
98797;41019
98797;41021
98797;41027
98797;41038
98797;41862
98797;41870
98797;41885
98797;41917
98797;41918
98797;41926
98797;41937
98797;41938
98797;41940
98797;42795
98797;42799
98797;42818
98797;42823
98797;42834
98797;42846
98797;42847
98797;42861
98797;42876
98797;43683
98797;43691
98797;43708
98797;43716
98797;43718
98797;43721
98797;43725
98797;43726
98797;43730
98797;43755
98798;32513
98798;32516
98798;32518
98798;32530
98798;32545
98798;32548
98798;32553
98798;32566
98798;32573
98798;32586
98798;32593
98798;32595
98798;32596
98798;33534
98798;33540
98798;33542
98798;33548
98798;33560
98798;33595
98798;34466
98798;34468
98798;34477
98798;34493
98798;34499
98798;34505
98798;34508
98798;34509
98798;34511
98798;34524
98798;34527
98798;34538
98798;34560
98798;34563
98798;38092
98798;38096
98798;38116
98798;38142
98798;38147
98798;38149
98798;38152
98798;38166
98798;38181
98798;38183
98798;39046
98798;40973
98798;40979
98798;40997
98798;40998
98798;41002
98798;41018
98798;41029
98798;41034
98798;41876
98798;41889
98798;41893
98798;41903
98798;41904
98798;41905
98798;41921
98798;42797
98798;42803
98798;42809
98798;42830
98798;42851
98798;42858
98798;42862
98798;42868
98798;43670
98798;43673
98798;43685
98798;43691
98798;43696
98798;43701
98798;43706
98798;43717
98798;43724
98798;43728
98798;43737
98798;43748
98798;43749
98799;38100
98799;41900
98799;32510
98799;32515
98799;32522
98799;32523
98799;32537
98799;32545
98799;32552
98799;32563
98799;32579
98799;32597
98799;32601
98799;32604
98799;33531
98799;33541
98799;33549
98799;33560
98799;33570
98799;33573
98799;33580
98799;33589
98799;33591
98799;33610
98799;33612
98799;33615
98799;34478
98799;34479
98799;34484
98799;34486
98799;34488
98799;34495
98799;34496
98799;34497
98799;34503
98799;34511
